Panavia|Tornado|F.3|ZE256|Tornado||fixed_wing|monoplane|military|fighter||Ex-Royal Air Force air-defence variant; acquired from Jet Art Aviation Ltd of the United Kingdom and delivered to the museum by road on 12 March 2019 per the museum's own type page; serial from the Wikimedia Commons file "Royal Air Force; ZE256"|ZE 256|on_display|GB|Eesti Lennundusmuuseum -- Lange
Aero|L-29|||Delfin||fixed_wing|monoplane|military|trainer||OpenStreetMap node/7109313890. On Tsentralna Street in Kuzemyn; Hrun rural community. No serial; construction number or erection date recorded|L-29;L29;Delfin;Maya|on_display|UA|Пам'ятник Л-29 -- Куземин
Aero|L-29|||Delfin||fixed_wing|monoplane|military|trainer||OpenStreetMap node/7060279342. On вулиця 1 Травня in Horodnia near the Belarusian border. No serial; construction number or erection date recorded|L-29;L29;Delfin;Maya|on_display|UA|Пам'ятник Л-29 -- Городня
Mikoyan-Gurevich|MiG-23|M||||fixed_wing|monoplane|military|fighter||OpenStreetMap node/5674795309. On Sportyvna Street in Snovsk near the Belarusian border. No serial; construction number or erection date recorded|MiG-23;MiG23;MiG-23M;Flogger-B|on_display|UA|Пам'ятник МіГ-23М -- Сновськ
Sukhoi|Su-7|BM||||fixed_wing|monoplane|military|ground_attack||OpenStreetMap node/2353308886. On Vokzalna Street in Koriukivka. No serial; construction number or erection date recorded|Su-7;Su7;Su-7BM;Fitter-A|on_display|RU|Пам'ятник Су-7БМ -- Корюківка
Mikoyan-Gurevich|MiG-21|||||fixed_wing|monoplane|military|fighter||OpenStreetMap node/5674798071. On Bankova Street in Mena. No serial; construction number or erection date recorded|MiG-21;MiG21;Fishbed|on_display|UA|Пам'ятник МіГ-21 -- Мена
Unidentified|Aircraft|||||fixed_wing|monoplane|military|other||OpenStreetMap node/8694916269. Named in OpenStreetMap as the memorial sign to the death of flying instructor A. B. Kolevatov on 1 August 1983 — an accident memorial at the former Chernihiv flying school's practice field. NO AIRCRAFT TYPE IS RECORDED so the object is Unidentified; it may be a memorial stone with a propeller rather than an airframe and needs a photograph||on_display||Пам'ятний знак льотчику-інструктору Колеватову -- Деснянка
Antonov|An-2|||||fixed_wing|biplane|civilian|utility||OpenStreetMap node/3877530078. Named «Пам'ятник АН-2» in OpenStreetMap; on вулиця Василя Степанченка in the Aviation Settlement at Sviatoshyn — beside the Antonov serial production plant that built the type. No serial; construction number or erection date recorded|An-2;An2;Colt|on_display|UA|Пам'ятник Ан-2 -- Київ (Святошин)
Antonov|An-2|||||fixed_wing|biplane|civilian|utility||OpenStreetMap node/7096445694. A second An-2 mapped 500 m from the named monument in the same Sviatoshyn aviation quarter. No serial; construction number or erection date recorded|An-2;An2;Colt|on_display|UA|Пам'ятник Ан-2 -- Київ (Святошин)
Antonov|An-24|||||fixed_wing|monoplane|civilian|commercial_transport||OpenStreetMap node/3818562961. On Medova Street in Chokolivka — the same street as the State Aviation Museum but roughly 1.2 km west of the museum compound and outside it. No serial; construction number or erection date recorded|An-24;An24;Coke|on_display|UA|Пам'ятник Ан-24 -- Київ (Чоколівка)
Antonov|An-24|||||fixed_wing|monoplane|civilian|commercial_transport||OpenStreetMap node/13344165102. On Boryspilska Street in Nova Darnytsia; recently added to OpenStreetMap. No serial; construction number or erection date recorded|An-24;An24;Coke|on_display|UA|Пам'ятник Ан-24 -- Київ (Нова Дарниця)
Mikoyan-Gurevich|MiG-21|||||fixed_wing|monoplane|military|fighter||OpenStreetMap node/6952920676. On Bereznyakivska Street in the Dniprovskyi district of Kyiv. No serial; construction number or erection date recorded|MiG-21;MiG21;Fishbed|on_display|UA|Пам'ятник МіГ-21 -- Київ (Березняки)
Yakovlev|Yak-52|||||fixed_wing|monoplane|civilian|trainer||OpenStreetMap node/6423215520. On вулиця Авіаконструктора Антонова in Chaiky — a Kyiv suburb named for the Antonov design bureau. No serial; construction number or erection date recorded|Yak-52;Yak52|on_display|UA|Пам'ятник Як-52 -- Чайки
Let|L-410|||Turbolet||fixed_wing|monoplane|civilian|transport||OpenStreetMap node/6423216738. On Zamozhna Street in Mala Oleksandrivka near Boryspil airport. No serial; construction number or erection date recorded|L-410;L410;Turbolet|on_display|UA|Пам'ятник Л-410 -- Мала Олександрівка
Kamov|Ka-26|||||rotary_wing||civilian|utility||OpenStreetMap node/3498998127. Beside the M-05 Kyiv-Odesa highway at Ksaverivka; a Ka-26 coaxial utility helicopter as a roadside monument. No serial; construction number or erection date recorded|Ka-26;Ka26;Hoodlum|on_display|UA|Пам'ятник Ка-26 -- Ксаверівка
Lavochkin|La-17|||||fixed_wing|monoplane|military|drone||OpenStreetMap node/7095707110. A Lavochkin La-17 target drone as a village monument at Danylivka — an unusual and interesting survival; the La-17 was a ramjet-powered aerial target. No serial; construction number or erection date recorded|La-17;La17;La-17;La17|on_display|RU|Пам'ятник ЛА-17 -- Данилівка
Antonov|An-2|||||fixed_wing|biplane|civilian|utility||OpenStreetMap node/875620674. At the «Sonyachna» holiday base on the Dnipro at Prokhorivka; an An-2 retained as a holiday-camp feature — the contract's «aircraft converted into a visitable attraction» case. No serial; construction number or erection date recorded|An-2;An2;Colt|on_display|UA|База відпочинку «Сонячна» — літаки -- Прохорівка
Mikoyan-Gurevich|MiG-17|||||fixed_wing|monoplane|military|fighter||OpenStreetMap node/875620655. A MiG-17 at the same «Sonyachna» holiday base 300 m from the An-2. No serial; construction number or erection date recorded|MiG-17;MiG17;Fresco|on_display|RU|База відпочинку «Сонячна» — літаки -- Прохорівка
Unidentified|Aircraft|||||fixed_wing|monoplane|military|other||OpenStreetMap way/819967065. Mapped as an untagged way at вулиця Шевченка 119-Б in Tarasivka; NO TYPE RECORDED so the airframe is Unidentified||on_display||Літак-пам'ятник -- Тарасівка
Unidentified|Aircraft|||||fixed_wing|monoplane|military|other||OpenStreetMap way/964383934. Mapped as an untagged way at Zatyshne in Kamianske district; NO TYPE RECORDED so the airframe is Unidentified||on_display||Літак-пам'ятник -- Затишне
Aero|L-29|||Delfin||fixed_wing|monoplane|military|trainer||OpenStreetMap node/7058237664. In occupied Luhansk on вулиця Будьонного. No serial; construction number or erection date recorded|L-29;L29;Delfin;Maya|on_display|UA|Пам'ятник Л-29 -- Луганськ (селище заводу ЖР)
Mikoyan-Gurevich|MiG-15|||||fixed_wing|monoplane|military|fighter||OpenStreetMap node/3404628058. At Shchedryshcheve in occupied Sievierodonetsk; paired with the Yak-18U. No serial; construction number or erection date recorded|MiG-15;MiG15;Fagot|on_display|RU|Пам'ятники МіГ-15 і Як-18У -- Сєвєродонецьк
Yakovlev|Yak-18|U||||fixed_wing|monoplane|military|trainer||OpenStreetMap node/3404628040. At Shchedryshcheve in occupied Sievierodonetsk; paired with the MiG-15. No serial; construction number or erection date recorded|Yak-18;Yak18;Yak-18U;Max|on_display|RU|Пам'ятники МіГ-15 і Як-18У -- Сєвєродонецьк
Aero|L-29|||Delfin||fixed_wing|monoplane|military|trainer||OpenStreetMap node/7119928563. The monument to the pilots of Lysychansk of the Great Patriotic War; in occupied territory since July 2022. The dedication is to Second World War airmen while the airframe is a 1960s Czechoslovak jet trainer — a substitution recorded here rather than allowed to corrupt the identity. No serial; construction number or erection date recorded|L-29;L29;Delfin;Maya|on_display|UA|Пам'ятник Л-29 -- Лисичанськ
Aero|L-29|||Delfin||fixed_wing|monoplane|military|trainer||OpenStreetMap node/7119928564. At Oleksiivka in occupied Novoaidar municipality. No serial; construction number or erection date recorded|L-29;L29;Delfin;Maya|on_display|UA|Пам'ятник Л-29 -- Олексіївка (Новоайдарська громада)
Unidentified|Aircraft|||||fixed_wing|monoplane|military|other||OpenStreetMap node/4824746955. Untagged node in occupied Zymohiria municipality; NO TYPE RECORDED so the airframe is Unidentified||on_display||Літак-пам'ятник -- Лозівський (Зимогір'ївська громада)
Yakovlev|Yak-38|||||fixed_wing|monoplane|military|ground_attack||OpenStreetMap node/1367073340. In annexed Crimea; part of a three-piece naval aviation memorial group. Soviet Naval Aviation VTOL attack aircraft. No serial; construction number or erection date recorded|Yak-38;Yak38;Forger|on_display|RU|Авіаційний меморіал -- Євпаторія (Новоселівське шосе)
Ilyushin|Il-14|||||fixed_wing|monoplane|civilian|transport||OpenStreetMap node/1367073501. In annexed Crimea; part of the same memorial group; the OSM label uses the Russian spelling Ил-14. No serial; construction number or erection date recorded|Il-14;Il14;Crate|on_display|RU|Авіаційний меморіал -- Євпаторія (Новоселівське шосе)
Mikoyan-Gurevich|KS-1|||Kometa||missile_rocket||military|anti_ship||OpenStreetMap node/1367073738. In annexed Crimea; the KS-1 Kometa was the first Soviet air-launched anti-ship cruise missile and is a missile_rocket record rather than an aircraft. No serial; construction number or erection date recorded|KS-1;KS1;KS-1;KS1;Kometa;AS-1 Kennel|on_display|RU|Авіаційний меморіал -- Євпаторія (Новоселівське шосе)
Mikoyan-Gurevich|MiG-17|||||fixed_wing|monoplane|military|fighter||OpenStreetMap node/663141765. In annexed Crimea; Russian-spelling OSM label. No serial; construction number or erection date recorded|MiG-17;MiG17;Fresco|on_display|RU|Пам'ятник МіГ-17 -- Євпаторія (вулиця 2-ї Гвардійської Армії)
Mikoyan-Gurevich|MiG-15|||||fixed_wing|monoplane|military|fighter||OpenStreetMap way/267801380. In annexed Crimea at Saky; mapped as a way. No serial; construction number or erection date recorded|MiG-15;MiG15;Fagot|on_display|RU|Пам'ятник МіГ-15 -- Саки
Unidentified|Aircraft|||||fixed_wing|monoplane|military|other||OpenStreetMap node/1938560338. In annexed Crimea; the node is labelled only «Самолет» with NO TYPE so the airframe is Unidentified||on_display||Літак-пам'ятник -- Вільне (Джанкойський район)
Unidentified|Aircraft|||||fixed_wing|monoplane|military|other||OpenStreetMap node/9251198604. In annexed Crimea; untagged node; Unidentified||on_display||Літаки-пам'ятники -- Білогірськ (Центральна алея)
Unidentified|Aircraft|||||fixed_wing|monoplane|military|other||OpenStreetMap node/9251198605. In annexed Crimea; untagged node; Unidentified||on_display||Літаки-пам'ятники -- Білогірськ (Центральна алея)
Unidentified|Aircraft|||||fixed_wing|monoplane|military|other||OpenStreetMap node/9295642536. In annexed Crimea and Sevastopol; untagged node; Unidentified||on_display||Літак-пам'ятник -- Севастополь (Монастирське шосе)
Mikoyan-Gurevich|MiG-19|PM||||fixed_wing|monoplane|military|fighter||OpenStreetMap node/1705415518. In the Korabelnyi district of Kherson — liberated in November 2022 and under daily shelling since. No serial; construction number or erection date recorded|MiG-19;MiG19;MiG-19PM;Farmer-E|on_display|RU|Пам'ятник МіГ-19ПМ -- Херсон (Корабельний)
Mikoyan-Gurevich|MiG-21|PF||||fixed_wing|monoplane|military|fighter||OpenStreetMap node/5396256039. In occupied left-bank Kherson oblast beside the Askania-Nova biosphere reserve. No serial; construction number or erection date recorded|MiG-21;MiG21;MiG-21PF;Fishbed-D|on_display|UA|Пам'ятник МіГ-21ПФ -- Асканія-Нова
Mikoyan-Gurevich|MiG-17|||||fixed_wing|monoplane|military|fighter||OpenStreetMap node/6586858431. At Rozdolne in occupied Kakhovka municipality. No serial; construction number or erection date recorded|MiG-17;MiG17;Fresco|on_display|RU|Пам'ятник МіГ-17 -- Роздольне (Каховська громада)
Mikoyan-Gurevich|MiG-25|PDS||||fixed_wing|monoplane|military|fighter||OpenStreetMap node/4697156745. In occupied Enerhodar; the company town of the Zaporizhzhia Nuclear Power Plant. No serial; construction number or erection date recorded|MiG-25;MiG25;MiG-25PDS;Foxbat-E|on_display|UA|Пам'ятники МіГ-25ПДС і Су-17М4 -- Енергодар
Sukhoi|Su-17|M4||||fixed_wing|monoplane|military|ground_attack||OpenStreetMap node/7044266612. In occupied Enerhodar paired with the MiG-25PDS. No serial; construction number or erection date recorded|Su-17;Su17;Su-17M4;Fitter-K|on_display|UA|Пам'ятники МіГ-25ПДС і Су-17М4 -- Енергодар
Beriev|Be-12|||Chayka||fixed_wing|monoplane|military|search_rescue||OpenStreetMap node/7695403585. At the Donuzlav naval air station in annexed Crimea; the inscription marks the centenary of the 318th Independent Anti-Submarine Air Regiment on 27 April 2018 and was therefore erected UNDER RUSSIAN OCCUPATION; the airframe's own service history before 2014 is not established. No serial; construction number or erection date recorded|Be-12;Be12;Chayka;Mail|on_display||Меморіал морської авіації -- Мирний (Донузлав)
Kamov|Ka-27|PL||||rotary_wing||military|search_rescue||OpenStreetMap node/4348490589. At Donuzlav in annexed Crimea; the OSM ref tag gives RF-57357 which is a RUSSIAN FEDERATION military registration; dedicated to the 78th Independent Shipborne Anti-Submarine Helicopter Regiment. Operator recorded as RU on the strength of the registration. No serial; construction number or erection date recorded|Ka-27;Ka27;Ka-27PL;Helix|on_display|RU|Меморіал морської авіації -- Мирний (Донузлав)
Antonov|An-26|||||fixed_wing|monoplane|military|transport||Mapped as OpenStreetMap node/7099596506 on the Kyiv Aviation Institute campus at проспект Любомира Гузара; no serial recorded|An-26;An26;Curl|on_display|UA|Музей історії повітроплавання та літакобудування -- Київ (КАІ)
Anatra|DS||||Anasal|fixed_wing|biplane|military|recon||Mapped as OpenStreetMap node/7099596507 «Копія літака Анатра-Анасаль 1916 року» — EXPLICITLY A REPLICA of the 1916 Odesa-built reconnaissance biplane; a separate object from the State Aviation Museum's own 2004 Anasal replica at Medova 1; operator_country blank as a replica|Anatra DS;AnatraDS;Anasal;Анасаль|on_display||Музей історії повітроплавання та літакобудування -- Київ (КАІ)
Aero|L-39|||Albatros||fixed_wing|monoplane|military|trainer||Mapped as OpenStreetMap node/7974555150 on вулиця Петра Юрченка; no serial recorded|L-39;L39;Albatros|on_display|UA|Авіатехніка Полтавського авіамістечка -- Полтава (Юрченка)
Mil|Mi-2|||||rotary_wing||military|utility||Mapped as OpenStreetMap node/7109128328; no serial recorded|Mi-2;Mi2;Hoplite|on_display|UA|Авіатехніка Полтавського авіамістечка -- Полтава (Юрченка)
Mil|Mi-8|T||||rotary_wing||military|transport||Mapped as OpenStreetMap node/7974555147; no serial recorded|Mi-8;Mi8;Mi-8T;Hip|on_display|UA|Авіатехніка Полтавського авіамістечка -- Полтава (Юрченка)
Antonov|An-2|||||fixed_wing|biplane|civilian|utility||Listed in the uk.wikipedia open-air exposition section; the article adds that a light transport aircraft was mounted ABOVE THE MUSEUM BUILDING itself in 2013 which is probably this airframe; no serial published|An-2;An2;Colt|on_display|UA|Музей техніки Богуслаєва — Мотор Січ -- Запоріжжя
Mil|Mi-24|V||||rotary_wing||military|ground_attack||Listed in the uk.wikipedia open-air exposition section; the article states it stands at the entrance to the museum building and carries a Motor Sich engine — the point of the exhibit; no serial published|Mi-24;Mi24;Mi-24V;Hind-E|on_display|UA|Музей техніки Богуслаєва — Мотор Січ -- Запоріжжя
Mikoyan-Gurevich|MiG-15|||||fixed_wing|monoplane|military|fighter||Listed in the uk.wikipedia open-air exposition section; no serial published|MiG-15;MiG15;Fagot|on_display|RU|Музей техніки Богуслаєва — Мотор Січ -- Запоріжжя
Yakovlev|Yak-18|T||||fixed_wing|monoplane|civilian|trainer||Listed in the uk.wikipedia open-air exposition section; no serial published|Yak-18;Yak18;Yak-18T;Max|on_display|RU|Музей техніки Богуслаєва — Мотор Січ -- Запоріжжя
Raduga|Kh-55|||||missile_rocket||military|cruise||Listed in the uk.wikipedia open-air exposition section as a Soviet strategic air-launched cruise missile|Kh-55;Kh55;Х-55;AS-15 Kent|on_display|UA|Музей техніки Богуслаєва — Мотор Січ -- Запоріжжя
Korolev|R-5|8A62|||Geophysical R-5|missile_rocket||military|sounding||Displayed outdoors beside the «Космос» exhibition building; the museum article identifies it as the GEOPHYSICAL variant of the R-5 (index 8A62); the R-5M was the world's first nuclear-armed ballistic missile and the R-5 line descends directly from the A-4 / V-2|R-5;R5;8A62;SS-3 Shyster|on_display|RU|Національний музей космонавтики імені С. П. Корольова -- Житомир
Yuzhnoye|R-12|8K63||||missile_rocket||military|ballistic||Displayed outdoors beside the «Космос» exhibition building; the museum article notes it as THE FIRST MISSILE DESIGNED IN DNIPRO and the type whose deployment to Cuba precipitated the 1962 missile crisis|R-12;R12;8K63;SS-4 Sandal|on_display|RU|Національний музей космонавтики імені С. П. Корольова -- Житомир
Korolev|Soyuz|7K-T|Soyuz-27||Soyuz-27 descent module|spacecraft||military|space||THE FLOWN DESCENT MODULE OF SOYUZ-27 — the uk.wikipedia article's gallery captions it «Спускний апарат Союз-27 (справжній)» — genuine — and the museum also displays its couch and its launch key. Soyuz-27 carried Dzhanibekov and Makarov to Salyut 6 in January 1978. The single most important object in the museum|Soyuz;Soyuz-27;Soyuz27;7K-T;Союз-27|on_display|RU|Національний музей космонавтики імені С. П. Корольова -- Житомир
Korolev|Vostok|3KA|||Vostok-1 descent module mockup|spacecraft||military|space||MOCKUP — the article's gallery explicitly captions it «Макет спускного апарата Восток-1»; recorded and flagged as a replica rather than presented as flown hardware|Vostok;Vostok-1;Vostok1;3KA;Восток-1|on_display|RU|Національний музей космонавтики імені С. П. Корольова -- Житомир
Lavochkin|Luna|E-6|||Luna-9 mockup|spacecraft||military|space||MOCKUP of the Luna-9 lander (E-6 No. 13) — the first spacecraft to make a soft landing on the Moon; the museum's Luna series display also includes a Luna-3 (E-2A No. 1) mockup and a copy of the Luna-2 pennant. All are explicitly captioned as models in the source|Luna;Luna-9;Luna9;E-6;Луна-9|on_display|RU|Національний музей космонавтики імені С. П. Корольова -- Житомир
Yuzhnoye|RT-23UTTKh|||RS-22|Nose section mockup|missile_rocket||military|ballistic||MOCKUP OF THE NOSE SECTION of the RT-23UTTKh (RS-22; NATO SS-24 Scalpel) rail and silo based intercontinental ballistic missile; stands beside the preserved silo. The museum's whole reason for existing is that the last SS-24 silo here was destroyed on 30 October 2001 and this launch position was kept intact instead. The silo itself — 35 m deep with a 121-tonne protective cover — is the principal exhibit and is not an airframe record|RT-23;RT23;RT-23UTTKh;RS-22;RS22;SS-24 Scalpel;РС-22|on_display|RU|Музей ракетних військ стратегічного призначення -- Первомайськ
Yuzhnoye|R-36|M||SS-18 Satan||missile_rocket||military|ballistic||A heavy intercontinental ballistic missile of the R-36M / SS-18 family is shown in the article's Commons gallery on the museum's special rocket technology display area; the article's text does not itemise it and I could NOT establish whether it is a complete missile; a training round or a mockup — recorded with that doubt stated|R-36M; R36M; SS-18 Satan; Р-36М; Voevoda; R36|on_display|RU|Музей ракетних військ стратегічного призначення -- Первомайськ
Tupolev|Tu-154|B|EW-85581|||fixed_wing|monoplane|civilian|commercial_transport||OpenStreetMap node/2268257894. OpenStreetMap records the airframe as «Тупалеў Ту-154Б2 EW85581 Белавія» — type; registration and operator in one tag; a Belavia Tu-154B-2. This is the most complete airframe identification in Belarus|Tu-154;Tu154;Tu-154B;Careless;EW-85581|on_display|BY|Стаянка гістарычных самалётаў Нацыянальнага аэрапорта Мінск
Ilyushin|Il-76|MD|EW-76709|||fixed_wing|monoplane|military|transport||OpenStreetMap node/2268257900. OpenStreetMap records «Ільюшын Іл-76МД EW-76709 ТрансАвіяЭкспарт» — an Il-76MD of TransAviaExport Airlines; the MD variant is carried into the variant field|Il-76;Il76;Il-76MD;Candid;EW-76709|on_display|BY|Стаянка гістарычных самалётаў Нацыянальнага аэрапорта Мінск
Antonov|An-24|RV|EW-47291|||fixed_wing|monoplane|civilian|commercial_transport||OpenStreetMap node/2268257901. OpenStreetMap records «Антонаў Ан-24РВ EW-47291 ГомельАвія» — an An-24RV of GomelAvia|An-24;An24;An-24RV;Coke;EW-47291|on_display|BY|Стаянка гістарычных самалётаў Нацыянальнага аэрапорта Мінск
Tupolev|Tu-134|A|CCCP-65036|||fixed_wing|monoplane|civilian|commercial_transport||OpenStreetMap node/2268257904. OpenStreetMap records «Ту-134А СССР-65036 Аэрафлот» — a Tu-134A still in Aeroflot markings and Soviet registration; the airframe was Soviet-operated so operator_country is RU even though it stands in Belarus|Tu-134;Tu134;Tu-134A;Crusty;CCCP-65036|on_display|RU|Стаянка гістарычных самалётаў Нацыянальнага аэрапорта Мінск
Antonov|An-2||EW-237CD|||fixed_wing|biplane|civilian|utility||OpenStreetMap node/2268257908. OpenStreetMap records «Антонаў Ан-2 EW-237CD АК «Гродна»» — an An-2 of the Grodno air company|An-2;An2;Colt;EW-237CD|on_display|BY|Стаянка гістарычных самалётаў Нацыянальнага аэрапорта Мінск
Yakovlev|Yak-40||EW-88202|||fixed_wing|monoplane|civilian|commercial_transport||OpenStreetMap node/2268257911. OpenStreetMap records «Якаўлеў ЯК-40 EW-88202 МінскАвія» — a Yak-40 of MinskAvia|Yak-40;Yak40;Codling;EW-88202|on_display|BY|Стаянка гістарычных самалётаў Нацыянальнага аэрапорта Мінск
Lisunov|Li-2|||||fixed_wing|monoplane|military|transport||OpenStreetMap way/384806738. Mapped as a way beside the Great Patriotic War Museum on праспект Пераможцаў. ru.wikipedia's aviation-museum article describes a 1953 Li-2 that came FROM this museum to Borovaya in 2009 and notes that Stalin flew to the Tehran conference in 1943 in an aircraft of this type; whether that is the same airframe as the one mapped here is unresolved. The Li-2 is the Soviet licence-built Douglas DC-3|Li-2;Li2;Cab;DC-3|on_display|RU|Лі-2 Беларускага дзяржаўнага музея гісторыі Вялікай Айчыннай вайны -- Мінск
Unidentified|Aircraft|||||fixed_wing|monoplane|military|other||OpenStreetMap node/7419822399. Untagged node in the heritage area of the 61st Fighter Air Base; NO TYPE RECORDED so the airframe is Unidentified||on_display||Мемарыял 61-й авіябазы -- Мачулішчы
Unidentified|Aircraft|||||fixed_wing|monoplane|military|other||OpenStreetMap node/7419822412. Untagged node 140 m from the first; NO TYPE RECORDED so the airframe is Unidentified||on_display||Мемарыял 61-й авіябазы -- Мачулішчы
Sukhoi|Su-24|M||||fixed_wing|monoplane|military|bomber||OpenStreetMap node/4357116589. Mapped 290 m from the node describing an open-air aviation museum at Babruisk|Su-24;Su24;Su-24M;Fencer-D|on_display|BY|Музей авіяцыі пад адкрытым небам -- Бабруйск
Unidentified|Aircraft|||||fixed_wing|monoplane|military|other||OpenStreetMap node/11025845481. The node that carries the description «Музей авиации под открытым небом»; NO TYPE RECORDED so the airframe is Unidentified||on_display||Музей авіяцыі пад адкрытым небам -- Бабруйск
Sukhoi|Su-24|||||fixed_wing|monoplane|military|bomber||OpenStreetMap node/7555202692. One of five airframes in a 25 m line south-west of Vitebsk|Su-24;Su24;Fencer|on_display|BY|Мемарыял авіятараў -- Наўкі (Віцебскі раён)
Sukhoi|Su-27|||||fixed_wing|monoplane|military|fighter||OpenStreetMap node/7555202693. One of five airframes in the Naŭki line; Belarus operates the Su-27 to this day|Su-27;Su27;Flanker|on_display|BY|Мемарыял авіятараў -- Наўкі (Віцебскі раён)
Yakovlev|Yak-52|||||fixed_wing|monoplane|civilian|trainer||OpenStreetMap node/11263391209. One of five airframes in the Naŭki line; a piston trainer among the jets|Yak-52;Yak52|on_display|BY|Мемарыял авіятараў -- Наўкі (Віцебскі раён)
Mil|Mi-1|||||rotary_wing||military|utility||OpenStreetMap node/11263391210. One of five airframes in the Naŭki line; the Mi-1 left service long before 1991|Mi-1;Mi1;Hare|on_display|RU|Мемарыял авіятараў -- Наўкі (Віцебскі раён)
Mil|Mi-2|||||rotary_wing||military|utility||OpenStreetMap node/11263391211. One of five airframes in the Naŭki line|Mi-2;Mi2;Hoplite|on_display|BY|Мемарыял авіятараў -- Наўкі (Віцебскі раён)
Mil|Mi-24|||||rotary_wing||military|ground_attack||OpenStreetMap node/9318765644. One of four airframes in a 45 m line in Vitebsk|Mi-24;Mi24;Hind|on_display|BY|Верталётны мемарыял -- Віцебск
Mil|Mi-2|||||rotary_wing||military|utility||OpenStreetMap node/9320125423. One of four airframes in the Vitebsk line|Mi-2;Mi2;Hoplite|on_display|BY|Верталётны мемарыял -- Віцебск
Mil|Mi-8|||||rotary_wing||military|transport||OpenStreetMap node/9320125425. One of four airframes in the Vitebsk line; Russian-spelling OSM label|Mi-8;Mi8;Hip|on_display|BY|Верталётны мемарыял -- Віцебск
Unidentified|Aircraft|||||fixed_wing|monoplane|military|other||OpenStreetMap node/9320125424. The fourth node in the Vitebsk line carries NO TYPE; Unidentified||on_display||Верталётны мемарыял -- Віцебск
Sukhoi|Su-24|M||||fixed_wing|monoplane|military|bomber||OpenStreetMap node/5982052844. Single monument west of Vitebsk with a Russian-language description of the type as a front-line bomber|Su-24;Su24;Su-24M;Fencer-D|on_display|BY|Пам'ятны знак Су-24М -- Лятчанскі сельсавет (Віцебскі раён)
Sukhoi|Su-17|M3|101|||fixed_wing|monoplane|military|ground_attack||OpenStreetMap way/241248409. Bort number 101 from the OpenStreetMap ref tag. Erected by the people of Hlybokaye district to their countryman Pavel Sukhoi with funding from a bank consortium and the Baranavichy aircraft repair plant among others; the inscription names the contributors|Su-17;Su17;Su-17M3;Fitter-H;101|on_display|BY|Помнік авіяканструктару Паўлу Сухому -- Глыбокае
Sukhoi|Su-24|M|02|||fixed_wing|monoplane|military|bomber||OpenStreetMap way/786892781. Bort number 02 from the OpenStreetMap ref tag; described as a bomber monument 1.7 km north of the Sukhoi memorial|Su-24;Su24;Su-24M;Fencer-D;02|on_display|BY|Пам'ятны знак Су-24М -- Глыбокае (аэрадром)
Unidentified|Aircraft|||||fixed_wing|monoplane|military|other||OpenStreetMap node/9755617942. Labelled only «Самалёт Су» — a Sukhoi aircraft with NO MODEL NUMBER; recorded as Unidentified rather than guessed at which Sukhoi type it is||on_display|BY|Літак-пам'ятник Су -- Глыбокае (поўнач)
Sukhoi|Su-24|M|305|||fixed_wing|monoplane|military|bomber||OpenStreetMap way/163005391. Bort number 305 from the OpenStreetMap ref tag; the inscription honours the airmen who served at Postavy airfield FROM 1993 TO 1995 which places the airframe firmly in independent Belarusian service|Su-24;Su24;Su-24M;Fencer-D;305|on_display|BY|Пам'ятны знак Су-24М -- Пастаўскі аэрадром (Юнькаўскі сельсавет)
Tupolev|Tu-16|K||||fixed_wing|monoplane|military|bomber||OpenStreetMap way/786191458. The long-range aviation monument at Balbasava beside Orsha; the Tu-16K missile carrier. Belarus did not operate the Tu-16 after 1991 so the operator is the Soviet Air Force|Tu-16;Tu16;Tu-16K;Badger|on_display|RU|Помнік дальняй авіяцыі Ту-16К -- Балбасава
Ilyushin|Il-14|T|02|||fixed_wing|monoplane|military|transport||OpenStreetMap way/347993977. Bort number 02 from the OpenStreetMap ref tag. Byahoml was a centre of the Belarusian partisan movement with a wartime airstrip flown into by Soviet transport aircraft — the likely reason for the type choice although no source states it|Il-14;Il14;Il-14T;Crate;02|on_display|RU|Пам'ятны знак Іл-14Т -- Бягомль
Sukhoi|Su-24|M||||fixed_wing|monoplane|military|bomber||OpenStreetMap node/10042401990. Single Su-24M monument in Praziamlianka rural council|Su-24;Su24;Su-24M;Fencer-D|on_display|BY|Літак-пам'ятник Су-24М -- Празямлянскі сельсавет
Unidentified|Aircraft|||||fixed_wing|monoplane|military|other||OpenStreetMap node/2692502394. One of two untagged airframe nodes 20 m apart at Siano; Unidentified||on_display||Літакі-пам'ятнікі -- Сянно
Unidentified|Aircraft|||||fixed_wing|monoplane|military|other||OpenStreetMap node/6698900947. One of two untagged airframe nodes at Siano; Unidentified||on_display||Літакі-пам'ятнікі -- Сянно
Unidentified|Aircraft|||||fixed_wing|monoplane|military|other||OpenStreetMap node/12191929867. Untagged airframe node at Polatsk; Unidentified||on_display||Літак-пам'ятник -- Полацк
Mikoyan-Gurevich|MiG-15|||||fixed_wing|monoplane|military|fighter||OpenStreetMap node/1483751824. The OpenStreetMap description says «Самолёт МиГ-15». THE DEDICATION IS TO THE 33rd FIGHTER AVIATION REGIMENT which was destroyed on the ground at Pruzhany on 22 June 1941 — eight years before the MiG-15 flew; the jet is a substitute for the I-16s and MiG-3s it commemorates and that is recorded here rather than allowed to corrupt the identity|MiG-15;MiG15;Fagot|on_display|RU|Помнік лётчыкам 33-га знішчальнага палка -- Пружаны
